epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_video,train/max_step_3d,train/min_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
,0.001,0.0001,0.01,0.001,1943,,,,,,,,,,,,,,,,,,,
0,,,,,1943,350.9221496582031,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,61573.1796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007818350568413734
,0.001,0.0001,0.01,0.001,1944,,,,,,,,,,,,,,,,,,,
0,,,,,1944,194.37252807617188,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,18890.33984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0043743145652115345
,0.001,0.0001,0.01,0.001,1945,,,,,,,,,,,,,,,,,,,
0,,,,,1945,14.316797256469727,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,102.48534393310547,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006644831504672766
,0.001,0.0001,0.01,0.001,1946,,,,,,,,,,,,,,,,,,,
0,,,,,1946,76.0737533569336,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,2893.60791015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008026561699807644
,0.001,0.0001,0.01,0.001,1947,,,,,,,,,,,,,,,,,,,
0,,,,,1947,240.49485778808594,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,28918.884765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005360547453165054
,0.001,0.0001,0.01,0.001,1948,,,,,,,,,,,,,,,,,,,
0,,,,,1948,368.49395751953125,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,67893.8984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006654398515820503
,0.001,0.0001,0.01,0.001,1949,,,,,,,,,,,,,,,,,,,
0,,,,,1949,65.96668243408203,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,2175.8017578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0071055348962545395
,0.001,0.0001,0.01,0.001,1950,,,,,,,,,,,,,,,,,,,
0,,,,,1950,262.19659423828125,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,34373.5234375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004249129444360733
,0.001,0.0001,0.01,0.001,1951,,,,,,,,,,,,,,,,,,,
0,,,,,1951,315.6242980957031,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,49809.34765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004496107809245586
,0.001,0.0001,0.01,0.001,1952,,,,,,,,,,,,,,,,,,,
0,,,,,1952,187.9076385498047,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,17654.642578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005011111497879028
,0.001,0.0001,0.01,0.001,1953,,,,,,,,,,,,,,,,,,,
0,,,,,1953,259.7779541015625,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,33742.29296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0045289876870810986
,0.001,0.0001,0.01,0.001,1954,,,,,,,,,,,,,,,,,,,
0,,,,,1954,341.0557861328125,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,58159.5234375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005556810647249222
,0.001,0.0001,0.01,0.001,1955,,,,,,,,,,,,,,,,,,,
0,,,,,1955,266.61944580078125,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,35542.96484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004894809797406197
,0.001,0.0001,0.01,0.001,1956,,,,,,,,,,,,,,,,,,,
0,,,,,1956,107.073486328125,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,5732.36572265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005260295234620571
,0.001,0.0001,0.01,0.001,1957,,,,,,,,,,,,,,,,,,,
0,,,,,1957,142.76995849609375,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,10191.630859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005372950341552496
,0.001,0.0001,0.01,0.001,1958,,,,,,,,,,,,,,,,,,,
0,,,,,1958,140.51014709472656,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,9871.55078125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006157487165182829
,0.001,0.0001,0.01,0.001,1959,,,,,,,,,,,,,,,,,,,
0,,,,,1959,253.44822692871094,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,32118.001953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005826463922858238
,0.001,0.0001,0.01,0.001,1960,,,,,,,,,,,,,,,,,,,
0,,,,,1960,391.9920959472656,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,76828.90625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005593020468950272
,0.001,0.0001,0.01,0.001,1961,,,,,,,,,,,,,,,,,,,
0,,,,,1961,170.94012451171875,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,14610.263671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00576399452984333
,0.001,0.0001,0.01,0.001,1962,,,,,,,,,,,,,,,,,,,
0,,,,,1962,195.9713134765625,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,19202.376953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004948263987898827
,0.001,0.0001,0.01,0.001,1963,,,,,,,,,,,,,,,,,,,
0,,,,,1963,14.780895233154297,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,109.2374267578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004459658171981573
,0.001,0.0001,0.01,0.001,1964,,,,,,,,,,,,,,,,,,,
0,,,,,1964,346.6549072265625,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,60084.8125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00506249163299799
,0.001,0.0001,0.01,0.001,1965,,,,,,,,,,,,,,,,,,,
0,,,,,1965,141.5372772216797,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,10016.3994140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007517567370086908
,0.001,0.0001,0.01,0.001,1966,,,,,,,,,,,,,,,,,,,
0,,,,,1966,277.9383239746094,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,38624.859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00732595007866621
,0.001,0.0001,0.01,0.001,1967,,,,,,,,,,,,,,,,,,,
0,,,,,1967,64.02716064453125,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,2049.738525390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006634584162384272
,0.001,0.0001,0.01,0.001,1968,,,,,,,,,,,,,,,,,,,
0,,,,,1968,10.951601028442383,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,59.968780517578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00484447693452239
,0.001,0.0001,0.01,0.001,1969,,,,,,,,,,,,,,,,,,,
0,,,,,1969,204.7598419189453,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,20963.296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005592826753854752
,0.001,0.0001,0.01,0.001,1970,,,,,,,,,,,,,,,,,,,
0,,,,,1970,347.56121826171875,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,60399.3984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0056068007834255695
,0.001,0.0001,0.01,0.001,1971,,,,,,,,,,,,,,,,,,,
0,,,,,1971,302.1648864746094,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,45651.8125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006499062292277813
,0.001,0.0001,0.01,0.001,1972,,,,,,,,,,,,,,,,,,,
0,,,,,1972,139.73336791992188,5.05126953125,0.009098827838897705,0.0029917608480900526,12.757662773132324,9762.70703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005672515835613012
,0.001,0.0001,0.01,0.001,1973,,,,,,,,,,,,,,,,,,,
0,,,,,1973,155.32656860351562,8.515649795532227,0.011569835245609283,0.0036019242834299803,36.25814437866211,12063.171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0040613627061247826
,0.001,0.0001,0.01,0.001,1974,,,,,,,,,,,,,,,,,,,
0,,,,,1974,172.2061767578125,8.515649795532227,0.011569835245609283,0.0036019242834299803,36.25814437866211,14827.482421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0039354427717626095
,0.001,0.0001,0.01,0.001,1975,,,,,,,,,,,,,,,,,,,
0,,,,,1975,104.97272491455078,13.52560043334961,0.011482957750558853,0.003574500558897853,91.47093963623047,5509.63671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004245525225996971
,0.001,0.0001,0.01,0.001,1976,,,,,,,,,,,,,,,,,,,
0,,,,,1976,285.9298095703125,13.52560043334961,0.011482957750558853,0.003574500558897853,91.47093963623047,40877.92578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005733081139624119
,0.001,0.0001,0.01,0.001,1977,,,,,,,,,,,,,,,,,,,
0,,,,,1977,261.125,13.52560043334961,0.011482957750558853,0.003574500558897853,91.47093963623047,34093.140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0061819241382181644
,0.001,0.0001,0.01,0.001,1978,,,,,,,,,,,,,,,,,,,
0,,,,,1978,103.87527465820312,7.548107147216797,0.0113933514803648,0.0035426903050392866,28.486961364746094,5395.0361328125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0050266096368432045
,0.001,0.0001,0.01,0.001,1979,,,,,,,,,,,,,,,,,,,
0,,,,,1979,7.3986921310424805,7.548107147216797,0.0113933514803648,0.0035426903050392866,28.486961364746094,27.37032127380371,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005758020095527172
,0.001,0.0001,0.01,0.001,1980,,,,,,,,,,,,,,,,,,,
0,,,,,1980,302.2265930175781,7.548107147216797,0.0113933514803648,0.0035426903050392866,28.486961364746094,45670.453125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008097734302282333
,0.001,0.0001,0.01,0.001,1981,,,,,,,,,,,,,,,,,,,
0,,,,,1981,197.12782287597656,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,19429.69140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004152882844209671
,0.001,0.0001,0.01,0.001,1982,,,,,,,,,,,,,,,,,,,
0,,,,,1982,179.85903930664062,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,16174.6376953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004543406888842583
,0.001,0.0001,0.01,0.001,1983,,,,,,,,,,,,,,,,,,,
0,,,,,1983,156.62049865722656,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,12264.9921875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004368412308394909
,0.001,0.0001,0.01,0.001,1984,,,,,,,,,,,,,,,,,,,
0,,,,,1984,91.32579040527344,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,4170.2001953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00484070461243391
,0.001,0.0001,0.01,0.001,1985,,,,,,,,,,,,,,,,,,,
0,,,,,1985,171.62966918945312,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,14728.37109375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004455144517123699
,0.001,0.0001,0.01,0.001,1986,,,,,,,,,,,,,,,,,,,
0,,,,,1986,45.25631332397461,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,1024.0670166015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0062745301984250546
,0.001,0.0001,0.01,0.001,1987,,,,,,,,,,,,,,,,,,,
0,,,,,1987,37.05258560180664,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,686.4470825195312,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00425153411924839
,0.001,0.0001,0.01,0.001,1988,,,,,,,,,,,,,,,,,,,
0,,,,,1988,386.9274597167969,5.777015209197998,0.01122790202498436,0.003492392133921385,16.686952590942383,74856.4296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006078281905502081
,0.001,0.0001,0.01,0.001,1989,,,,,,,,,,,,,,,,,,,
0,,,,,1989,261.6001281738281,15.599720001220703,0.010459624230861664,0.0033243640791624784,121.67562866210938,34217.3125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006785369478166103
,0.001,0.0001,0.01,0.001,1990,,,,,,,,,,,,,,,,,,,
0,,,,,1990,351.1995849609375,15.599720001220703,0.010459624230861664,0.0033243640791624784,121.67562866210938,61670.578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006859589833766222
,0.001,0.0001,0.01,0.001,1991,,,,,,,,,,,,,,,,,,,
0,,,,,1991,219.67344665527344,15.599720001220703,0.010459624230861664,0.0033243640791624784,121.67562866210938,24128.212890625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005547234322875738
,0.001,0.0001,0.01,0.001,1992,,,,,,,,,,,,,,,,,,,
0,,,,,1992,283.6444091796875,15.599720001220703,0.010459624230861664,0.0033243640791624784,121.67562866210938,40227.07421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0044683245941996574
,0.001,0.0001,0.01,0.001,1993,,,,,,,,,,,,,,,,,,,
0,,,,,1993,82.28691101074219,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,3385.56787109375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005455438978970051
,0.001,0.0001,0.01,0.001,1994,,,,,,,,,,,,,,,,,,,
0,,,,,1994,133.1194610595703,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,8860.39453125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004990734159946442
,0.001,0.0001,0.01,0.001,1995,,,,,,,,,,,,,,,,,,,
0,,,,,1995,196.43997192382812,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,19294.330078125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004412909038364887
,0.001,0.0001,0.01,0.001,1996,,,,,,,,,,,,,,,,,,,
0,,,,,1996,103.24080657958984,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,5329.33203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0069303992204368114
,0.001,0.0001,0.01,0.001,1997,,,,,,,,,,,,,,,,,,,
0,,,,,1997,55.453033447265625,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,1537.51953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00505151879042387
,0.001,0.0001,0.01,0.001,1998,,,,,,,,,,,,,,,,,,,
0,,,,,1998,51.379913330078125,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,1319.94775390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005413755774497986
,0.001,0.0001,0.01,0.001,1999,,,,,,,,,,,,,,,,,,,
0,,,,,1999,178.427001953125,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,15918.09765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00657309964299202
,0.001,0.0001,0.01,0.001,2000,,,,,,,,,,,,,,,,,,,
0,,,,,2000,344.1969909667969,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,59235.78125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0069990917108953
,0.001,0.0001,0.01,0.001,2001,,,,,,,,,,,,,,,,,,,
0,,,,,2001,315.8899841308594,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,49893.23828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0040306164883077145
,0.001,0.0001,0.01,0.001,2002,,,,,,,,,,,,,,,,,,,
0,,,,,2002,188.42837524414062,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,17752.625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005461274646222591
,0.001,0.0001,0.01,0.001,2003,,,,,,,,,,,,,,,,,,,
0,,,,,2003,28.44280433654785,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,404.49658203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005167555995285511
,0.001,0.0001,0.01,0.001,2004,,,,,,,,,,,,,,,,,,,
0,,,,,2004,23.599184036254883,12.491694450378418,0.010194439440965652,0.003258047392591834,78.02120971679688,278.4607238769531,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006742135621607304
,0.001,0.0001,0.01,0.001,2005,,,,,,,,,,,,,,,,,,,
0,,,,,2005,261.0458679199219,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,34072.47265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005713196005672216
,0.001,0.0001,0.01,0.001,2006,,,,,,,,,,,,,,,,,,,
0,,,,,2006,33.312435150146484,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,554.8591918945312,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005438508465886116
,0.001,0.0001,0.01,0.001,2007,,,,,,,,,,,,,,,,,,,
0,,,,,2007,268.1174621582031,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,35943.48828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0038761156611144543
,0.001,0.0001,0.01,0.001,2008,,,,,,,,,,,,,,,,,,,
0,,,,,2008,226.7604522705078,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,25710.150390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00535023957490921
,0.001,0.0001,0.01,0.001,2009,,,,,,,,,,,,,,,,,,,
0,,,,,2009,170.52713012695312,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,14539.751953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006879668682813644
,0.001,0.0001,0.01,0.001,2010,,,,,,,,,,,,,,,,,,,
0,,,,,2010,9.389004707336426,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,44.07670593261719,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004446990322321653
,0.001,0.0001,0.01,0.001,2011,,,,,,,,,,,,,,,,,,,
0,,,,,2011,11.090678215026855,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,61.5015754699707,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005385836120694876
,0.001,0.0001,0.01,0.001,2012,,,,,,,,,,,,,,,,,,,
0,,,,,2012,14.493165969848633,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,105.02592468261719,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00702069653198123
,0.001,0.0001,0.01,0.001,2013,,,,,,,,,,,,,,,,,,,
0,,,,,2013,19.97709846496582,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,199.542236328125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007815679535269737
,0.001,0.0001,0.01,0.001,2014,,,,,,,,,,,,,,,,,,,
0,,,,,2014,252.3994140625,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,31852.73046875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004624666180461645
,0.001,0.0001,0.01,0.001,2015,,,,,,,,,,,,,,,,,,,
0,,,,,2015,21.191650390625,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,224.54302978515625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0042127035558223724
,0.001,0.0001,0.01,0.001,2016,,,,,,,,,,,,,,,,,,,
0,,,,,2016,19.80900764465332,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,196.19837951660156,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005086311139166355
,0.001,0.0001,0.01,0.001,2017,,,,,,,,,,,,,,,,,,,
0,,,,,2017,8.763836860656738,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,38.40242004394531,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007182804401963949
,0.001,0.0001,0.01,0.001,2018,,,,,,,,,,,,,,,,,,,
0,,,,,2018,60.2723274230957,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,1816.376708984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006763606332242489
,0.001,0.0001,0.01,0.001,2019,,,,,,,,,,,,,,,,,,,
0,,,,,2019,354.4482421875,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,62816.76953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005732336081564426
,0.001,0.0001,0.01,0.001,2020,,,,,,,,,,,,,,,,,,,
0,,,,,2020,146.45726013183594,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,10724.865234375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0052948081865906715
,0.001,0.0001,0.01,0.001,2021,,,,,,,,,,,,,,,,,,,
0,,,,,2021,124.78809356689453,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,7786.0341796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007632176857441664
,0.001,0.0001,0.01,0.001,2022,,,,,,,,,,,,,,,,,,,
0,,,,,2022,281.1482849121094,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,39522.17578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007464269176125526
,0.001,0.0001,0.01,0.001,2023,,,,,,,,,,,,,,,,,,,
0,,,,,2023,317.0491638183594,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,50260.078125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007937273010611534
,0.001,0.0001,0.01,0.001,2024,,,,,,,,,,,,,,,,,,,
0,,,,,2024,394.5094299316406,12.85677433013916,0.009902168065309525,0.003239663317799568,82.64832305908203,77818.84375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005356850102543831
,0.001,0.0001,0.01,0.001,2025,,,,,,,,,,,,,,,,,,,
0,,,,,2025,247.59710693359375,11.292557716369629,0.010441944934427738,0.0033616083674132824,63.76093292236328,30652.16015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00571813341230154
,0.001,0.0001,0.01,0.001,2026,,,,,,,,,,,,,,,,,,,
0,,,,,2026,23.4134464263916,17.9128360748291,0.010541699826717377,0.0033789952285587788,160.43484497070312,274.0946960449219,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0059705255553126335
,0.001,0.0001,0.01,0.001,2027,,,,,,,,,,,,,,,,,,,
0,,,,,2027,134.16458129882812,17.9128360748291,0.010541699826717377,0.0033789952285587788,160.43484497070312,9000.068359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004948667250573635
,0.001,0.0001,0.01,0.001,2028,,,,,,,,,,,,,,,,,,,
0,,,,,2028,170.76829528808594,17.9128360748291,0.010541699826717377,0.0033789952285587788,160.43484497070312,14580.90625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0055519044399261475
,0.001,0.0001,0.01,0.001,2029,,,,,,,,,,,,,,,,,,,
0,,,,,2029,309.76898193359375,17.9128360748291,0.010541699826717377,0.0033789952285587788,160.43484497070312,47978.4140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.004425481893122196
