epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_video,train/max_step_3d,train/min_step_3d,train_params/lambda_3d_sd,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
,0.001,0.0001,0.01,0.001,2259,,,,,,,,,,,,,,,,,,,
0,,,,,2259,285.275146484375,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,40690.953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007279855199158192
,0.001,0.0001,0.01,0.001,2260,,,,,,,,,,,,,,,,,,,
0,,,,,2260,91.29954528808594,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,4167.80322265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009399738162755966
,0.001,0.0001,0.01,0.001,2261,,,,,,,,,,,,,,,,,,,
0,,,,,2261,405.85107421875,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,82357.546875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008576669730246067
,0.001,0.0001,0.01,0.001,2262,,,,,,,,,,,,,,,,,,,
0,,,,,2262,275.8919677734375,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,38058.1875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006748315878212452
,0.001,0.0001,0.01,0.001,2263,,,,,,,,,,,,,,,,,,,
0,,,,,2263,514.9292602539062,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,132576.0625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00879389513283968
,0.001,0.0001,0.01,0.001,2264,,,,,,,,,,,,,,,,,,,
0,,,,,2264,343.3370361328125,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,58940.1640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009019555523991585
,0.001,0.0001,0.01,0.001,2265,,,,,,,,,,,,,,,,,,,
0,,,,,2265,334.9094543457031,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,56082.171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009690828621387482
,0.001,0.0001,0.01,0.001,2266,,,,,,,,,,,,,,,,,,,
0,,,,,2266,18.218019485473633,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,165.94810485839844,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009296090342104435
,0.001,0.0001,0.01,0.001,2267,,,,,,,,,,,,,,,,,,,
0,,,,,2267,221.29940795898438,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,24486.71484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007297996431589127
,0.001,0.0001,0.01,0.001,2268,,,,,,,,,,,,,,,,,,,
0,,,,,2268,64.53340911865234,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,2082.280517578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009572872892022133
,0.001,0.0001,0.01,0.001,2269,,,,,,,,,,,,,,,,,,,
0,,,,,2269,35.10805892944336,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,616.2879638671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0073480261489748955
,0.001,0.0001,0.01,0.001,2270,,,,,,,,,,,,,,,,,,,
0,,,,,2270,165.6973419189453,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,13727.8056640625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006786669604480267
,0.001,0.0001,0.01,0.001,2271,,,,,,,,,,,,,,,,,,,
0,,,,,2271,327.14697265625,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,53512.5703125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0067689730785787106
,0.001,0.0001,0.01,0.001,2272,,,,,,,,,,,,,,,,,,,
0,,,,,2272,381.7558898925781,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,72868.78125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006675695069134235
,0.001,0.0001,0.01,0.001,2273,,,,,,,,,,,,,,,,,,,
0,,,,,2273,368.1614074707031,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,67771.40625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007212464697659016
,0.001,0.0001,0.01,0.001,2274,,,,,,,,,,,,,,,,,,,
0,,,,,2274,277.42523193359375,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,38482.3828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0068370746448636055
,0.001,0.0001,0.01,0.001,2275,,,,,,,,,,,,,,,,,,,
0,,,,,2275,251.78883361816406,12.185847282409668,0.03699754178524017,0.010779078118503094,74.2474365234375,31698.80859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005680776201188564
,0.001,0.0001,0.01,0.001,2276,,,,,,,,,,,,,,,,,,,
0,,,,,2276,267.5340270996094,6.0092597007751465,0.038921572268009186,0.011204877868294716,18.055601119995117,35787.2265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006404804065823555
,0.001,0.0001,0.01,0.001,2277,,,,,,,,,,,,,,,,,,,
0,,,,,2277,419.3392028808594,8.973525047302246,0.0388643816113472,0.011176655068993568,40.26206970214844,87922.6875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009719768539071083
,0.001,0.0001,0.01,0.001,2278,,,,,,,,,,,,,,,,,,,
0,,,,,2278,507.54547119140625,8.973525047302246,0.0388643816113472,0.011176655068993568,40.26206970214844,128801.203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006142284255474806
,0.001,0.0001,0.01,0.001,2279,,,,,,,,,,,,,,,,,,,
0,,,,,2279,442.45867919921875,8.973525047302246,0.0388643816113472,0.011176655068993568,40.26206970214844,97884.8359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006881162989884615
,0.001,0.0001,0.01,0.001,2280,,,,,,,,,,,,,,,,,,,
0,,,,,2280,96.47512817382812,8.973525047302246,0.0388643816113472,0.011176655068993568,40.26206970214844,4653.7255859375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00694747269153595
,0.001,0.0001,0.01,0.001,2281,,,,,,,,,,,,,,,,,,,
0,,,,,2281,362.0518798828125,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,65540.78125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006510487291961908
,0.001,0.0001,0.01,0.001,2282,,,,,,,,,,,,,,,,,,,
0,,,,,2282,282.5324401855469,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,39912.29296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006044262088835239
,0.001,0.0001,0.01,0.001,2283,,,,,,,,,,,,,,,,,,,
0,,,,,2283,396.2967529296875,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,78525.5625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008823461830615997
,0.001,0.0001,0.01,0.001,2284,,,,,,,,,,,,,,,,,,,
0,,,,,2284,286.4010009765625,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,41012.76953125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006059497594833374
,0.001,0.0001,0.01,0.001,2285,,,,,,,,,,,,,,,,,,,
0,,,,,2285,259.0894470214844,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,33563.671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007134899962693453
,0.001,0.0001,0.01,0.001,2286,,,,,,,,,,,,,,,,,,,
0,,,,,2286,437.66534423828125,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,95775.4765625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008806949481368065
,0.001,0.0001,0.01,0.001,2287,,,,,,,,,,,,,,,,,,,
0,,,,,2287,203.56503295898438,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,20719.361328125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006730657070875168
,0.001,0.0001,0.01,0.001,2288,,,,,,,,,,,,,,,,,,,
0,,,,,2288,279.131591796875,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,38957.2265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006503767799586058
,0.001,0.0001,0.01,0.001,2289,,,,,,,,,,,,,,,,,,,
0,,,,,2289,194.63186645507812,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,18940.78125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006746898405253887
,0.001,0.0001,0.01,0.001,2290,,,,,,,,,,,,,,,,,,,
0,,,,,2290,278.992431640625,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,38918.390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005767339374870062
,0.001,0.0001,0.01,0.001,2291,,,,,,,,,,,,,,,,,,,
0,,,,,2291,189.9668426513672,12.576641082763672,0.0386054590344429,0.011095432564616203,79.08595275878906,18043.69921875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006769347935914993
,0.001,0.0001,0.01,0.001,2292,,,,,,,,,,,,,,,,,,,
0,,,,,2292,303.8710021972656,13.163809776306152,0.03849940001964569,0.011201949790120125,86.6429443359375,46168.79296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006645973771810532
,0.001,0.0001,0.01,0.001,2293,,,,,,,,,,,,,,,,,,,
0,,,,,2293,35.15314865112305,13.163809776306152,0.03849940001964569,0.011201949790120125,86.6429443359375,617.8719482421875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006831408478319645
,0.001,0.0001,0.01,0.001,2294,,,,,,,,,,,,,,,,,,,
0,,,,,2294,212.45303344726562,13.163809776306152,0.03849940001964569,0.011201949790120125,86.6429443359375,22568.14453125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00846286304295063
,0.001,0.0001,0.01,0.001,2295,,,,,,,,,,,,,,,,,,,
0,,,,,2295,62.52672576904297,13.163809776306152,0.03849940001964569,0.011201949790120125,86.6429443359375,1954.795654296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0072361500933766365
,0.001,0.0001,0.01,0.001,2296,,,,,,,,,,,,,,,,,,,
0,,,,,2296,199.37673950195312,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,19875.54296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0064981915056705475
,0.001,0.0001,0.01,0.001,2297,,,,,,,,,,,,,,,,,,,
0,,,,,2297,13.339020729064941,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,88.96473693847656,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00546429306268692
,0.001,0.0001,0.01,0.001,2298,,,,,,,,,,,,,,,,,,,
0,,,,,2298,193.7392120361328,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,18767.443359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006224350072443485
,0.001,0.0001,0.01,0.001,2299,,,,,,,,,,,,,,,,,,,
0,,,,,2299,272.6512756347656,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,37169.359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006967814173549414
,0.001,0.0001,0.01,0.001,2300,,,,,,,,,,,,,,,,,,,
0,,,,,2300,328.62603759765625,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,53997.5390625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006150861270725727
,0.001,0.0001,0.01,0.001,2301,,,,,,,,,,,,,,,,,,,
0,,,,,2301,40.70479965209961,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,828.4403076171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008964299224317074
,0.001,0.0001,0.01,0.001,2302,,,,,,,,,,,,,,,,,,,
0,,,,,2302,283.75469970703125,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,40258.3671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006926779635250568
,0.001,0.0001,0.01,0.001,2303,,,,,,,,,,,,,,,,,,,
0,,,,,2303,633.7109375,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,200794.78125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009085142984986305
,0.001,0.0001,0.01,0.001,2304,,,,,,,,,,,,,,,,,,,
0,,,,,2304,297.08447265625,12.202542304992676,0.038301870226860046,0.011189213022589684,74.45101928710938,44129.59375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007247792556881905
,0.001,0.0001,0.01,0.001,2305,,,,,,,,,,,,,,,,,,,
0,,,,,2305,323.7560729980469,11.208654403686523,0.03810592368245125,0.011096276342868805,62.81696319580078,52409.0,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006722230929881334
,0.001,0.0001,0.01,0.001,2306,,,,,,,,,,,,,,,,,,,
0,,,,,2306,346.33050537109375,11.208654403686523,0.03810592368245125,0.011096276342868805,62.81696319580078,59972.41015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00705636665225029
,0.001,0.0001,0.01,0.001,2307,,,,,,,,,,,,,,,,,,,
0,,,,,2307,303.34375,11.208654403686523,0.03810592368245125,0.011096276342868805,62.81696319580078,46008.7109375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00568624772131443
,0.001,0.0001,0.01,0.001,2308,,,,,,,,,,,,,,,,,,,
0,,,,,2308,420.2646789550781,17.732526779174805,0.03873036801815033,0.011171247810125351,157.22125244140625,88311.203125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007817156612873077
,0.001,0.0001,0.01,0.001,2309,,,,,,,,,,,,,,,,,,,
0,,,,,2309,203.660888671875,17.732526779174805,0.03873036801815033,0.011171247810125351,157.22125244140625,20738.87890625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008547008037567139
,0.001,0.0001,0.01,0.001,2310,,,,,,,,,,,,,,,,,,,
0,,,,,2310,243.53793334960938,17.732526779174805,0.03873036801815033,0.011171247810125351,157.22125244140625,29655.36328125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007222437299787998
,0.001,0.0001,0.01,0.001,2311,,,,,,,,,,,,,,,,,,,
0,,,,,2311,304.7253112792969,17.732526779174805,0.03873036801815033,0.011171247810125351,157.22125244140625,46428.76171875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006616593338549137
,0.001,0.0001,0.01,0.001,2312,,,,,,,,,,,,,,,,,,,
0,,,,,2312,43.99513244628906,17.732526779174805,0.03873036801815033,0.011171247810125351,157.22125244140625,967.7857666015625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007193341851234436
,0.001,0.0001,0.01,0.001,2313,,,,,,,,,,,,,,,,,,,
0,,,,,2313,264.3789367675781,17.732526779174805,0.03873036801815033,0.011171247810125351,157.22125244140625,34948.10546875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007415778934955597
,0.001,0.0001,0.01,0.001,2314,,,,,,,,,,,,,,,,,,,
0,,,,,2314,108.0193862915039,12.552061080932617,0.03932105004787445,0.01092352531850338,78.77711486816406,5834.0947265625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008076084777712822
,0.001,0.0001,0.01,0.001,2315,,,,,,,,,,,,,,,,,,,
0,,,,,2315,345.17962646484375,12.552061080932617,0.03932105004787445,0.01092352531850338,78.77711486816406,59574.484375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0062399376183748245
,0.001,0.0001,0.01,0.001,2316,,,,,,,,,,,,,,,,,,,
0,,,,,2316,130.6716766357422,14.952923774719238,0.039597198367118835,0.010915866121649742,111.79496002197266,8537.54296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0070636086165905
,0.001,0.0001,0.01,0.001,2317,,,,,,,,,,,,,,,,,,,
0,,,,,2317,282.23321533203125,14.952923774719238,0.039597198367118835,0.010915866121649742,111.79496002197266,39827.796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00561174051836133
,0.001,0.0001,0.01,0.001,2318,,,,,,,,,,,,,,,,,,,
0,,,,,2318,63.78555679321289,9.428937911987305,0.039942577481269836,0.01094430685043335,44.452430725097656,2034.298583984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005502592772245407
,0.001,0.0001,0.01,0.001,2319,,,,,,,,,,,,,,,,,,,
0,,,,,2319,336.249755859375,9.428937911987305,0.039942577481269836,0.01094430685043335,44.452430725097656,56531.9453125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009548913687467575
,0.001,0.0001,0.01,0.001,2320,,,,,,,,,,,,,,,,,,,
0,,,,,2320,273.6971435546875,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,37455.0625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006478812545537949
,0.001,0.0001,0.01,0.001,2321,,,,,,,,,,,,,,,,,,,
0,,,,,2321,339.9166259765625,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,57771.65625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007474243640899658
,0.001,0.0001,0.01,0.001,2322,,,,,,,,,,,,,,,,,,,
0,,,,,2322,114.35782623291016,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,6538.8564453125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005466461181640625
,0.001,0.0001,0.01,0.001,2323,,,,,,,,,,,,,,,,,,,
0,,,,,2323,137.6075439453125,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,9467.91796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007323967292904854
,0.001,0.0001,0.01,0.001,2324,,,,,,,,,,,,,,,,,,,
0,,,,,2324,79.59393310546875,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,3167.596923828125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007050774525851011
,0.001,0.0001,0.01,0.001,2325,,,,,,,,,,,,,,,,,,,
0,,,,,2325,282.8972473144531,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,40015.4296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00939677283167839
,0.001,0.0001,0.01,0.001,2326,,,,,,,,,,,,,,,,,,,
0,,,,,2326,75.07941436767578,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,2818.458984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005672723986208439
,0.001,0.0001,0.01,0.001,2327,,,,,,,,,,,,,,,,,,,
0,,,,,2327,138.9165496826172,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,9648.904296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00878533348441124
,0.001,0.0001,0.01,0.001,2328,,,,,,,,,,,,,,,,,,,
0,,,,,2328,180.50070190429688,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,16290.2529296875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006812581792473793
,0.001,0.0001,0.01,0.001,2329,,,,,,,,,,,,,,,,,,,
0,,,,,2329,281.515380859375,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,39625.453125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005912497639656067
,0.001,0.0001,0.01,0.001,2330,,,,,,,,,,,,,,,,,,,
0,,,,,2330,87.78925323486328,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,3853.476318359375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007060611620545387
,0.001,0.0001,0.01,0.001,2331,,,,,,,,,,,,,,,,,,,
0,,,,,2331,453.19537353515625,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,102693.0234375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009465941227972507
,0.001,0.0001,0.01,0.001,2332,,,,,,,,,,,,,,,,,,,
0,,,,,2332,328.5391845703125,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,53969.0,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006620447151362896
,0.001,0.0001,0.01,0.001,2333,,,,,,,,,,,,,,,,,,,
0,,,,,2333,318.7159118652344,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,50789.9140625,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.005979038774967194
,0.001,0.0001,0.01,0.001,2334,,,,,,,,,,,,,,,,,,,
0,,,,,2334,339.7675476074219,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,57720.99609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008946365676820278
,0.001,0.0001,0.01,0.001,2335,,,,,,,,,,,,,,,,,,,
0,,,,,2335,386.1839294433594,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,74569.0078125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006856774445623159
,0.001,0.0001,0.01,0.001,2336,,,,,,,,,,,,,,,,,,,
0,,,,,2336,394.9029846191406,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,77974.1796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006300492212176323
,0.001,0.0001,0.01,0.001,2337,,,,,,,,,,,,,,,,,,,
0,,,,,2337,87.72637939453125,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,3847.95849609375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006098180077970028
,0.001,0.0001,0.01,0.001,2338,,,,,,,,,,,,,,,,,,,
0,,,,,2338,361.9256591796875,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,65495.08984375,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006550352554768324
,0.001,0.0001,0.01,0.001,2339,,,,,,,,,,,,,,,,,,,
0,,,,,2339,174.8656005859375,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,15288.9892578125,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006197604350745678
,0.001,0.0001,0.01,0.001,2340,,,,,,,,,,,,,,,,,,,
0,,,,,2340,428.65106201171875,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,91870.875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007088846527040005
,0.001,0.0001,0.01,0.001,2341,,,,,,,,,,,,,,,,,,,
0,,,,,2341,29.383298873901367,8.74596881866455,0.040177538990974426,0.010974215343594551,38.24598693847656,431.68914794921875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0065995994955301285
,0.001,0.0001,0.01,0.001,2342,,,,,,,,,,,,,,,,,,,
0,,,,,2342,70.9748764038086,6.233433246612549,0.039701350033283234,0.010674936696887016,19.427845001220703,2518.716796875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009001234546303749
,0.001,0.0001,0.01,0.001,2343,,,,,,,,,,,,,,,,,,,
0,,,,,2343,289.4427185058594,11.185047149658203,0.039757899940013885,0.010690788738429546,62.552642822265625,41888.546875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006517847999930382
,0.001,0.0001,0.01,0.001,2344,,,,,,,,,,,,,,,,,,,
0,,,,,2344,569.3218383789062,11.185047149658203,0.039757899940013885,0.010690788738429546,62.552642822265625,162063.671875,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007083670236170292
,0.001,0.0001,0.01,0.001,2345,,,,,,,,,,,,,,,,,,,
0,,,,,2345,24.313602447509766,9.786903381347656,0.039770305156707764,0.010703479871153831,47.89174270629883,295.5756530761719,600.0,200.0,40.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006011868827044964
,0.001,0.0001,0.01,0.001,2346,,,,,,,,,,,,,,,,,,,
