epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/grad_norm_cn,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_cn,train/loss_sds_video,train/max_step_3d,train/max_step_cn,train/min_step_3d,train/min_step_cn,train_params/lambda_3d_sd,train_params/lambda_cn_sds,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
0,,,,,2281,253.8328399658203,16.314727783203125,16.589977264404297,0.04132843390107155,0.011676251888275146,133.0851593017578,68.80683898925781,32215.5546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008183227851986885
,0.001,0.0001,0.01,0.001,2282,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2282,319.5604553222656,16.314727783203125,27.80438995361328,0.04132843390107155,0.011676251888275146,133.0851593017578,193.2710418701172,51059.4453125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007469783071428537
,0.001,0.0001,0.01,0.001,2283,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2283,407.354248046875,16.314727783203125,24.76083755493164,0.04132843390107155,0.011676251888275146,133.0851593017578,153.27476501464844,82968.7421875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007506274618208408
,0.001,0.0001,0.01,0.001,2284,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2284,605.4884643554688,16.314727783203125,16.688261032104492,0.04132843390107155,0.011676251888275146,133.0851593017578,69.62451171875,183308.15625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007673685904592276
,0.001,0.0001,0.01,0.001,2285,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2285,586.2171630859375,16.314727783203125,21.595901489257812,0.04132843390107155,0.011676251888275146,133.0851593017578,116.59573364257812,171825.28125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006691598799079657
,0.001,0.0001,0.01,0.001,2286,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2286,347.44317626953125,16.314727783203125,25.70639419555664,0.04132843390107155,0.011676251888275146,133.0851593017578,165.2046661376953,60358.3828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008755051530897617
,0.001,0.0001,0.01,0.001,2287,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2287,134.56373596191406,16.314727783203125,28.106924057006836,0.04132843390107155,0.011676251888275146,133.0851593017578,197.49978637695312,9053.69921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006684956606477499
,0.001,0.0001,0.01,0.001,2288,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2288,428.9970397949219,16.314727783203125,14.642938613891602,0.04132843390107155,0.011676251888275146,133.0851593017578,53.603919982910156,92019.234375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007543725427240133
,0.001,0.0001,0.01,0.001,2289,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2289,385.4131164550781,16.314727783203125,32.896846771240234,0.04132843390107155,0.011676251888275146,133.0851593017578,270.55059814453125,74271.6328125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009119171649217606
,0.001,0.0001,0.01,0.001,2290,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2290,168.00233459472656,16.314727783203125,21.371688842773438,0.04132843390107155,0.011676251888275146,133.0851593017578,114.1872787475586,14112.392578125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0084371417760849
,0.001,0.0001,0.01,0.001,2291,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2291,781.0894775390625,16.314727783203125,17.444101333618164,0.04132843390107155,0.011676251888275146,133.0851593017578,76.07416534423828,305050.40625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00886475294828415
,0.001,0.0001,0.01,0.001,2292,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2292,629.0118408203125,13.401082038879395,26.63648796081543,0.04058564454317093,0.011800020933151245,89.79449462890625,177.3756103515625,197827.953125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008303867653012276
,0.001,0.0001,0.01,0.001,2293,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2293,147.2317657470703,13.401082038879395,16.650772094726562,0.04058564454317093,0.011800020933151245,89.79449462890625,69.31205749511719,10838.595703125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007216085679829121
,0.001,0.0001,0.01,0.001,2294,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2294,313.65350341796875,13.401082038879395,19.02184295654297,0.04058564454317093,0.011800020933151245,89.79449462890625,90.45762634277344,49189.2578125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007906829006969929
,0.001,0.0001,0.01,0.001,2295,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2295,430.4673767089844,13.401082038879395,32.31294631958008,0.04058564454317093,0.011800020933151245,89.79449462890625,261.0316162109375,92651.078125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007756880484521389
,0.001,0.0001,0.01,0.001,2296,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2296,764.3198852539062,7.321530342102051,17.85540771484375,0.04092602804303169,0.011805243790149689,26.80240249633789,79.70388793945312,292092.4375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010598830878734589
,0.001,0.0001,0.01,0.001,2297,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2297,354.6296081542969,7.321530342102051,31.64209747314453,0.04092602804303169,0.011805243790149689,26.80240249633789,250.30560302734375,62881.078125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00808243453502655
,0.001,0.0001,0.01,0.001,2298,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2298,176.57455444335938,7.321530342102051,23.55343246459961,0.04092602804303169,0.011805243790149689,26.80240249633789,138.6910400390625,15589.287109375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0069948951713740826
,0.001,0.0001,0.01,0.001,2299,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2299,109.85306549072266,7.321530342102051,15.787302017211914,0.04092602804303169,0.011805243790149689,26.80240249633789,62.309722900390625,6033.84765625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007824651896953583
,0.001,0.0001,0.01,0.001,2300,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2300,549.1292724609375,7.321530342102051,17.235116958618164,0.04092602804303169,0.011805243790149689,26.80240249633789,74.2623062133789,150771.484375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007124001160264015
,0.001,0.0001,0.01,0.001,2301,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2301,556.8734741210938,7.321530342102051,32.564796447753906,0.04092602804303169,0.011805243790149689,26.80240249633789,265.11651611328125,155054.03125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010266085155308247
,0.001,0.0001,0.01,0.001,2302,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2302,195.4542999267578,7.321530342102051,20.166889190673828,0.04092602804303169,0.011805243790149689,26.80240249633789,101.67584991455078,19101.193359375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007827742956578732
,0.001,0.0001,0.01,0.001,2303,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2303,115.76313018798828,7.321530342102051,24.772602081298828,0.04092602804303169,0.011805243790149689,26.80240249633789,153.4204559326172,6700.55126953125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007449359633028507
,0.001,0.0001,0.01,0.001,2304,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2304,132.4860382080078,7.321530342102051,26.402767181396484,0.04092602804303169,0.011805243790149689,26.80240249633789,174.27651977539062,8776.2744140625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008527788333594799
,0.001,0.0001,0.01,0.001,2305,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2305,413.9529724121094,12.133023262023926,13.352416038513184,0.04076565057039261,0.011742856353521347,73.60511779785156,44.571754455566406,85678.53125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007773181423544884
,0.001,0.0001,0.01,0.001,2306,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2306,64.38473510742188,12.133023262023926,27.30309295654297,0.04076565057039261,0.011742856353521347,73.60511779785156,186.36473083496094,2072.697021484375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008821748197078705
,0.001,0.0001,0.01,0.001,2307,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2307,99.306884765625,12.133023262023926,23.869125366210938,0.04076565057039261,0.011742856353521347,73.60511779785156,142.43377685546875,4930.9287109375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008118394762277603
,0.001,0.0001,0.01,0.001,2308,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2308,79.40550231933594,12.07547664642334,26.636621475219727,0.040739744901657104,0.011725801043212414,72.9085693359375,177.3773956298828,3152.6171875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007950604893267155
,0.001,0.0001,0.01,0.001,2309,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2309,222.60215759277344,12.07547664642334,16.55672264099121,0.040739744901657104,0.011725801043212414,72.9085693359375,68.5312728881836,24775.859375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009389430284500122
,0.001,0.0001,0.01,0.001,2310,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2310,323.16339111328125,12.07547664642334,20.207185745239258,0.040739744901657104,0.011725801043212414,72.9085693359375,102.08260345458984,52217.28515625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0076944539323449135
,0.001,0.0001,0.01,0.001,2311,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2311,357.6650085449219,12.07547664642334,10.255229949951172,0.040739744901657104,0.011725801043212414,72.9085693359375,26.292434692382812,63962.125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009109468199312687
,0.001,0.0001,0.01,0.001,2312,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2312,670.6979370117188,12.07547664642334,30.018293380737305,0.040739744901657104,0.011725801043212414,72.9085693359375,225.27447509765625,224917.890625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00885111466050148
,0.001,0.0001,0.01,0.001,2313,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2313,471.6893615722656,12.07547664642334,22.785964965820312,0.040739744901657104,0.011725801043212414,72.9085693359375,129.800048828125,111245.421875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0070313685573637486
,0.001,0.0001,0.01,0.001,2314,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2314,323.774169921875,14.308145523071289,15.212089538574219,0.04084792733192444,0.011728408746421337,102.36151123046875,57.85191345214844,52414.859375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009429275058209896
,0.001,0.0001,0.01,0.001,2315,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2315,66.91121673583984,14.308145523071289,17.758270263671875,0.04084792733192444,0.011728408746421337,102.36151123046875,78.83903503417969,2238.555908203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0063972775824368
,0.001,0.0001,0.01,0.001,2316,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2316,316.4857482910156,8.989893913269043,30.236234664916992,0.040732041001319885,0.01173974759876728,40.409095764160156,228.55747985839844,50081.6171875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008123345673084259
,0.001,0.0001,0.01,0.001,2317,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2317,612.2399291992188,8.989893913269043,26.232553482055664,0.040732041001319885,0.01173974759876728,40.409095764160156,172.03671264648438,187418.875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008865134790539742
,0.001,0.0001,0.01,0.001,2318,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2318,43.01985549926758,9.827454566955566,22.31633949279785,0.040659207850694656,0.011740371584892273,48.2894287109375,124.50474548339844,925.35400390625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008449778892099857
,0.001,0.0001,0.01,0.001,2319,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2319,54.816349029541016,9.827454566955566,16.571765899658203,0.040659207850694656,0.011740371584892273,48.2894287109375,68.65586853027344,1502.416015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008774335496127605
,0.001,0.0001,0.01,0.001,2320,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2320,339.2267150878906,10.888446807861328,26.828754425048828,0.04059816896915436,0.011748290620744228,59.279136657714844,179.9455108642578,57537.3828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009249201975762844
,0.001,0.0001,0.01,0.001,2321,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2321,232.4341583251953,10.888446807861328,20.939069747924805,0.04059816896915436,0.011748290620744228,59.279136657714844,109.61114501953125,27012.8203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008129671216011047
,0.001,0.0001,0.01,0.001,2322,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2322,848.5108032226562,10.888446807861328,27.163894653320312,0.04059816896915436,0.011748290620744228,59.279136657714844,184.46929931640625,359985.28125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007296350784599781
,0.001,0.0001,0.01,0.001,2323,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2323,612.7901611328125,10.888446807861328,22.193073272705078,0.04059816896915436,0.011748290620744228,59.279136657714844,123.13313293457031,187755.921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008300596848130226
,0.001,0.0001,0.01,0.001,2324,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2324,328.69110107421875,10.888446807861328,25.906171798706055,0.04059816896915436,0.011748290620744228,59.279136657714844,167.7824249267578,54018.921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008713100105524063
,0.001,0.0001,0.01,0.001,2325,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2325,97.80892944335938,10.888446807861328,23.43193817138672,0.04059816896915436,0.011748290620744228,59.279136657714844,137.26393127441406,4783.29296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008570496924221516
,0.001,0.0001,0.01,0.001,2326,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2326,451.6543273925781,10.888446807861328,29.04305076599121,0.04059816896915436,0.011748290620744228,59.279136657714844,210.87469482421875,101995.8125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007377364672720432
,0.001,0.0001,0.01,0.001,2327,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2327,458.64630126953125,10.888446807861328,26.094226837158203,0.04059816896915436,0.011748290620744228,59.279136657714844,170.2271728515625,105178.21875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0101896608248353
,0.001,0.0001,0.01,0.001,2328,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2328,494.8135070800781,10.888446807861328,20.99371910095215,0.04059816896915436,0.011748290620744228,59.279136657714844,110.18406677246094,122420.203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006851737387478352
,0.001,0.0001,0.01,0.001,2329,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2329,655.7915649414062,10.888446807861328,29.357574462890625,0.04059816896915436,0.011748290620744228,59.279136657714844,215.466796875,215031.28125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006313294172286987
,0.001,0.0001,0.01,0.001,2330,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2330,42.92524719238281,10.888446807861328,29.151294708251953,0.04059816896915436,0.011748290620744228,59.279136657714844,212.44949340820312,921.2883911132812,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009323038160800934
,0.001,0.0001,0.01,0.001,2331,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2331,143.47052001953125,10.888446807861328,30.929431915283203,0.04059816896915436,0.011748290620744228,59.279136657714844,239.15745544433594,10291.8955078125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007346942089498043
,0.001,0.0001,0.01,0.001,2332,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2332,327.5557556152344,10.888446807861328,6.887698650360107,0.04059816896915436,0.011748290620744228,59.279136657714844,11.860097885131836,53646.390625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007814949378371239
,0.001,0.0001,0.01,0.001,2333,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2333,9.283622741699219,10.888446807861328,14.903390884399414,0.04059816896915436,0.011748290620744228,59.279136657714844,55.52776336669922,43.09282684326172,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009150659665465355
,0.001,0.0001,0.01,0.001,2334,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2334,261.8067626953125,10.888446807861328,30.999900817871094,0.04059816896915436,0.011748290620744228,59.279136657714844,240.24847412109375,34271.3828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006630010902881622
,0.001,0.0001,0.01,0.001,2335,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2335,543.8441772460938,10.888446807861328,29.726215362548828,0.04059816896915436,0.011748290620744228,59.279136657714844,220.91195678710938,147883.234375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007212121970951557
,0.001,0.0001,0.01,0.001,2336,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2336,129.9587860107422,10.888446807861328,27.32600975036621,0.04059816896915436,0.011748290620744228,59.279136657714844,186.67770385742188,8444.6435546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007999836467206478
,0.001,0.0001,0.01,0.001,2337,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2337,526.8368530273438,10.888446807861328,24.8226375579834,0.04059816896915436,0.011748290620744228,59.279136657714844,154.0408172607422,138778.53125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007303530350327492
,0.001,0.0001,0.01,0.001,2338,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2338,804.5208740234375,10.888446807861328,20.53333854675293,0.04059816896915436,0.011748290620744228,59.279136657714844,105.40449523925781,323626.9375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009553524665534496
,0.001,0.0001,0.01,0.001,2339,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2339,375.8825988769531,10.888446807861328,22.451658248901367,0.04059816896915436,0.011748290620744228,59.279136657714844,126.01924133300781,70643.875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0064524151384830475
,0.001,0.0001,0.01,0.001,2340,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2340,609.07666015625,10.888446807861328,28.958139419555664,0.04059816896915436,0.011748290620744228,59.279136657714844,209.64344787597656,185487.1875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007846212014555931
,0.001,0.0001,0.01,0.001,2341,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2341,554.632568359375,10.888446807861328,16.978147506713867,0.04059816896915436,0.011748290620744228,59.279136657714844,72.06437683105469,153808.65625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007860401645302773
,0.001,0.0001,0.01,0.001,2342,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2342,646.23876953125,12.087861061096191,26.564781188964844,0.04057832062244415,0.01174863614141941,73.05819702148438,176.42190551757812,208812.28125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006780653726309538
,0.001,0.0001,0.01,0.001,2343,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2343,159.557373046875,9.130844116210938,13.889020919799805,0.040140312165021896,0.011755501851439476,41.686153411865234,48.226226806640625,12729.27734375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00945545919239521
,0.001,0.0001,0.01,0.001,2344,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2344,579.1500244140625,9.130844116210938,12.65943431854248,0.040140312165021896,0.011755501851439476,41.686153411865234,40.0653190612793,167707.390625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007760985754430294
,0.001,0.0001,0.01,0.001,2345,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2345,431.1837158203125,10.078404426574707,31.605865478515625,0.040097687393426895,0.011758890002965927,50.78711700439453,249.73268127441406,92959.703125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006300562992691994
,0.001,0.0001,0.01,0.001,2346,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2346,706.6951904296875,10.078404426574707,20.083765029907227,0.040097687393426895,0.011758890002965927,50.78711700439453,100.83940887451172,249709.046875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0073881568387150764
,0.001,0.0001,0.01,0.001,2347,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2347,591.1151123046875,10.078404426574707,17.23124885559082,0.040097687393426895,0.011758890002965927,50.78711700439453,74.22898864746094,174708.53125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008589331060647964
,0.001,0.0001,0.01,0.001,2348,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2348,433.18865966796875,10.078404426574707,21.485763549804688,0.040097687393426895,0.011758890002965927,50.78711700439453,115.40950012207031,93826.203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008761929348111153
,0.001,0.0001,0.01,0.001,2349,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2349,32.08998489379883,10.078404426574707,19.56644058227539,0.040097687393426895,0.011758890002965927,50.78711700439453,95.71139526367188,514.883544921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006634504068642855
,0.001,0.0001,0.01,0.001,2350,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2350,671.7694091796875,10.078404426574707,21.10668182373047,0.040097687393426895,0.011758890002965927,50.78711700439453,111.37300109863281,225637.0625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008434095419943333
,0.001,0.0001,0.01,0.001,2351,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2351,20.650482177734375,10.078404426574707,21.71876335144043,0.040097687393426895,0.011758890002965927,50.78711700439453,117.92617797851562,213.22122192382812,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009183226153254509
,0.001,0.0001,0.01,0.001,2352,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,2352,97.99136352539062,10.078404426574707,32.1351203918457,0.040097687393426895,0.011758890002965927,50.78711700439453,258.16650390625,4801.1533203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00908922590315342
