epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/grad_norm_cn,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_cn,train/loss_sds_video,train/max_step_3d,train/max_step_cn,train/min_step_3d,train/min_step_cn,train_params/lambda_3d_sd,train_params/lambda_cn_sds,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
0,,,,,56,193.6430206298828,16.25166130065918,25.954540252685547,0.06446456164121628,0.011827702634036541,132.05825805664062,168.4095458984375,18748.80859375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0163800697773695
,0.001,0.0001,0.01,0.001,57,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,57,205.6991424560547,16.25166130065918,17.77555274963379,0.06446456164121628,0.011827702634036541,132.05825805664062,78.99256896972656,21156.0703125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.017472364008426666
,0.001,0.0001,0.01,0.001,58,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,58,515.8344116210938,16.25166130065918,12.937268257141113,0.06446456164121628,0.011827702634036541,132.05825805664062,41.84322738647461,133042.578125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01909036748111248
,0.001,0.0001,0.01,0.001,59,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,59,329.8160400390625,16.25166130065918,19.39232635498047,0.06446456164121628,0.011827702634036541,132.05825805664062,94.01557922363281,54389.3046875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01337534748017788
,0.001,0.0001,0.01,0.001,60,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,60,125.52558898925781,16.25166130065918,15.413293838500977,0.06446456164121628,0.011827702634036541,132.05825805664062,59.39241027832031,7878.3369140625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01891297660768032
,0.001,0.0001,0.01,0.001,61,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,61,258.8857727050781,7.308114528656006,21.85638427734375,0.06417667865753174,0.011935032904148102,26.704269409179688,119.42538452148438,33510.921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.014216814190149307
,0.001,0.0001,0.01,0.001,62,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,62,59.11647415161133,7.308114528656006,16.19118881225586,0.06417667865753174,0.011935032904148102,26.704269409179688,65.53864288330078,1747.3787841796875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.013422146439552307
,0.001,0.0001,0.01,0.001,63,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,63,278.3385314941406,7.308114528656006,15.623396873474121,0.06417667865753174,0.011935032904148102,26.704269409179688,61.02263259887695,38736.171875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.021967481821775436
,0.001,0.0001,0.01,0.001,64,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,64,304.53515625,7.308114528656006,24.024044036865234,0.06417667865753174,0.011935032904148102,26.704269409179688,144.28868103027344,46370.828125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01580524630844593
,0.001,0.0001,0.01,0.001,65,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,65,40.218505859375,7.308114528656006,25.33837890625,0.06417667865753174,0.011935032904148102,26.704269409179688,160.50836181640625,808.76416015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.015508709475398064
,0.001,0.0001,0.01,0.001,66,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,66,275.3267822265625,7.308114528656006,17.920259475708008,0.06417667865753174,0.011935032904148102,26.704269409179688,80.28392028808594,37902.421875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.014857808127999306
,0.001,0.0001,0.01,0.001,67,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,67,261.1136474609375,7.308114528656006,23.826404571533203,0.06417667865753174,0.011935032904148102,26.704269409179688,141.92437744140625,34090.171875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.021856479346752167
,0.001,0.0001,0.01,0.001,68,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,68,261.1791687011719,7.308114528656006,20.03485679626465,0.06417667865753174,0.011935032904148102,26.704269409179688,100.348876953125,34107.2734375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.021956942975521088
,0.001,0.0001,0.01,0.001,69,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,69,116.98857116699219,7.308114528656006,15.146707534790039,0.06417667865753174,0.011935032904148102,26.704269409179688,57.35568618774414,6843.1630859375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.016942787915468216
,0.001,0.0001,0.01,0.001,70,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,70,378.9863586425781,7.308114528656006,22.984786987304688,0.06417667865753174,0.011935032904148102,26.704269409179688,132.07510375976562,71815.328125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.015042059123516083
,0.001,0.0001,0.01,0.001,71,,,,,,,,,,,,,,,,,,,,,,,,
