epoch,lr-Adam/geometry.density_network,lr-Adam/geometry.encoding.encoding.encoding,lr-Adam/geometry.encoding.encoding.encoding_time,lr-Adam/geometry.feature_network,step,train/grad_norm,train/grad_norm_3d,train/grad_norm_cn,train/loss_mask,train/loss_rgb,train/loss_sd_3d,train/loss_sds_cn,train/loss_sds_video,train/max_step_3d,train/max_step_cn,train/min_step_3d,train/min_step_cn,train_params/lambda_3d_sd,train_params/lambda_cn_sds,train_params/lambda_mask,train_params/lambda_normal_smoothness_2d,train_params/lambda_opaque,train_params/lambda_orient,train_params/lambda_rgb,train_params/lambda_sds_video,train_params/lambda_sparsity,train_params/lambda_tv,train_params/lambda_z_variance,trian/loss_normal_smoothness_2d
,0.001,0.0001,0.01,0.001,37,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,37,448.5207214355469,13.785802841186523,28.615995407104492,0.07361415773630142,0.020352670922875404,95.02417755126953,204.71881103515625,100585.421875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008111272007226944
,0.001,0.0001,0.01,0.001,38,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,38,398.5738525390625,13.785802841186523,24.03828239440918,0.07361415773630142,0.020352670922875404,95.02417755126953,144.45974731445312,79430.5546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007804892025887966
,0.001,0.0001,0.01,0.001,39,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,39,170.03399658203125,13.785802841186523,29.667856216430664,0.07361415773630142,0.020352670922875404,95.02417755126953,220.04542541503906,14455.779296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007540795486420393
,0.001,0.0001,0.01,0.001,40,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,40,309.902099609375,13.785802841186523,34.23749923706055,0.07361415773630142,0.020352670922875404,95.02417755126953,293.05157470703125,48019.65234375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009548496454954147
,0.001,0.0001,0.01,0.001,41,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,41,354.8585510253906,13.785802841186523,21.208316802978516,0.07361415773630142,0.020352670922875404,95.02417755126953,112.44819641113281,62962.296875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01106153056025505
,0.001,0.0001,0.01,0.001,42,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,42,148.7090301513672,13.785802841186523,30.42144203186035,0.07361415773630142,0.020352670922875404,95.02417755126953,231.36605834960938,11057.1875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007028635591268539
,0.001,0.0001,0.01,0.001,43,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,43,183.45570373535156,13.785802841186523,22.46824073791504,0.07361415773630142,0.020352670922875404,95.02417755126953,126.20545196533203,16827.998046875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007491059601306915
,0.001,0.0001,0.01,0.001,44,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,44,384.6383361816406,13.785802841186523,29.26247215270996,0.07361415773630142,0.020352670922875404,95.02417755126953,214.07305908203125,73973.3203125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010905995965003967
,0.001,0.0001,0.01,0.001,45,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,45,358.6865234375,13.785802841186523,21.340816497802734,0.07361415773630142,0.020352670922875404,95.02417755126953,113.85761260986328,64328.015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007882963865995407
,0.001,0.0001,0.01,0.001,46,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,46,125.1256332397461,13.785802841186523,30.595016479492188,0.07361415773630142,0.020352670922875404,95.02417755126953,234.01376342773438,7828.2119140625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008202657103538513
,0.001,0.0001,0.01,0.001,47,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,47,481.5169982910156,13.785802841186523,15.897540092468262,0.07361415773630142,0.020352670922875404,95.02417755126953,63.18294143676758,115929.328125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008175904862582684
,0.001,0.0001,0.01,0.001,48,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,48,93.0297622680664,13.785802841186523,16.88614273071289,0.07361415773630142,0.020352670922875404,95.02417755126953,71.28546142578125,4327.2685546875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008716104552149773
,0.001,0.0001,0.01,0.001,49,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,49,16.839475631713867,10.565696716308594,18.296768188476562,0.0695963129401207,0.019779536873102188,55.816978454589844,83.69293212890625,141.78396606445312,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008761534467339516
,0.001,0.0001,0.01,0.001,50,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,50,341.87469482421875,10.565696716308594,24.55874252319336,0.0695963129401207,0.019779536873102188,55.816978454589844,150.782958984375,58439.15625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006426883861422539
,0.001,0.0001,0.01,0.001,51,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,51,248.05076599121094,10.565696716308594,24.97748565673828,0.0695963129401207,0.019779536873102188,55.816978454589844,155.96868896484375,30764.58984375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007081195712089539
,0.001,0.0001,0.01,0.001,52,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,52,98.61333465576172,10.565696716308594,32.313175201416016,0.0695963129401207,0.019779536873102188,55.816978454589844,261.03533935546875,4862.294921875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009093020111322403
,0.001,0.0001,0.01,0.001,53,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,53,331.23779296875,10.565696716308594,19.752685546875,0.0695963129401207,0.019779536873102188,55.816978454589844,97.54215240478516,54859.234375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006852942053228617
,0.001,0.0001,0.01,0.001,54,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,54,246.14376831054688,10.565696716308594,22.142343521118164,0.0695963129401207,0.019779536873102188,55.816978454589844,122.57083129882812,30293.37890625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.009853951632976532
,0.001,0.0001,0.01,0.001,55,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,55,437.7549743652344,10.565696716308594,24.52652931213379,0.0695963129401207,0.019779536873102188,55.816978454589844,150.38768005371094,95814.703125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007858982309699059
,0.001,0.0001,0.01,0.001,56,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,56,232.5036163330078,10.565696716308594,38.498329162597656,0.0695963129401207,0.019779536873102188,55.816978454589844,370.5303649902344,27028.962890625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.008604980073869228
,0.001,0.0001,0.01,0.001,57,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,57,254.04501342773438,10.565696716308594,24.166288375854492,0.0695963129401207,0.019779536873102188,55.816978454589844,146.0023956298828,32269.4375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007691246457397938
,0.001,0.0001,0.01,0.001,58,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,58,431.2789611816406,10.565696716308594,14.466519355773926,0.0695963129401207,0.019779536873102188,55.816978454589844,52.320045471191406,93000.765625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007560844533145428
,0.001,0.0001,0.01,0.001,59,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,59,454.9815368652344,10.565696716308594,23.78508186340332,0.0695963129401207,0.019779536873102188,55.816978454589844,141.43252563476562,103504.09375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006500689312815666
,0.001,0.0001,0.01,0.001,60,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,60,247.12197875976562,10.565696716308594,19.566089630126953,0.0695963129401207,0.019779536873102188,55.816978454589844,95.70796966552734,30534.63671875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010139217600226402
,0.001,0.0001,0.01,0.001,61,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,61,321.3854675292969,7.766882419586182,29.54262351989746,0.06715405732393265,0.019077515229582787,30.162227630615234,218.191650390625,51644.3046875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.007946820929646492
,0.001,0.0001,0.01,0.001,62,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,62,100.41146850585938,7.766882419586182,23.423349380493164,0.06715405732393265,0.019077515229582787,30.162227630615234,137.163330078125,5041.2314453125,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0073858592659235
,0.001,0.0001,0.01,0.001,63,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,63,420.0835876464844,7.766882419586182,23.505382537841797,0.06715405732393265,0.019077515229582787,30.162227630615234,138.12576293945312,88235.1015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.010784429498016834
,0.001,0.0001,0.01,0.001,64,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,64,408.406005859375,7.766882419586182,31.651123046875,0.06715405732393265,0.019077515229582787,30.162227630615234,250.44839477539062,83397.734375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.006989968940615654
,0.001,0.0001,0.01,0.001,65,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,65,58.09737014770508,7.766882419586182,31.757911682128906,0.06715405732393265,0.019077515229582787,30.162227630615234,252.1412353515625,1687.652099609375,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.00640624575316906
,0.001,0.0001,0.01,0.001,66,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,66,344.2562255859375,7.766882419586182,25.190032958984375,0.06715405732393265,0.019077515229582787,30.162227630615234,158.6344451904297,59256.1796875,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0060160658322274685
,0.001,0.0001,0.01,0.001,67,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,67,460.3240051269531,7.766882419586182,31.5042781829834,0.06715405732393265,0.019077515229582787,30.162227630615234,248.1298828125,105949.1015625,600.0,980.0,200.0,20.0,40.0,3.0,100.0,1000.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.01082201674580574
,0.001,0.0001,0.01,0.001,68,,,,,,,,,,,,,,,,,,,,,,,,
